gene chr snp clr start end ncd05 ncd04 ncd03 facet density candens
LOC105202344 CM031905.1 19005033 15.0845332282457 19002501 19007501 0.298691853683424 0.22184860481157 0.17092917672779 CM031905.1 0.00547865040484052 0
LOC105196054 CM031904.1 15386182 7.64909691545885 15382598 15387598 0.211444916019516 0.131582873165545 0.0995949421933665 CM031904.1 0.00547918618150744 0
LOC105197354 CM031913.1 2616450 5.72976790914436 2613249 2618249 0.205093087988113 0.111163279640806 0.0514915016337648 CM031913.1 0.00553323110794916 0
LOC105201033 CM031903.1 8920315 1.29870936412851 8916332 8921332 0.205882 0.105882 0.005882 CM031903.1 0.00567319391729045 0
LOC105203863 CM031906.1 4436676 2.41163385889075 4431993 4436993 0.205882 0.105882 0.005882 CM031906.1 0.00579843659017082 0
LOC105201627 CM031911.1 5503132 10.4249275308044 5498751 5503751 0.235342020246421 0.162527740689602 0.132078258974241 CM031911.1 0.00580519114196649 0
LOC120359028 CM031911.1 5503132 10.4249275308044 5498751 5503751 0.235342020246421 0.162527740689602 0.132078258974241 CM031911.1 0.00580519114196649 0
LOC113003102 CM031902.1 2989307 16.3132212165426 2985203 2990203 0.362643649698525 0.265851619015821 0.172753437013566 CM031902.1 0.0058201120494193 0
LOC105198205 CM031912.1 12771489 15.0484746057228 12768903 12773903 0.310714354079535 0.247353845393724 0.214066437890349 CM031912.1 0.00586506977808498 0
LOC105200652 CM031915.1 7027186 6.87065051987452 7024040 7029040 0.214207860742784 0.114344250419512 0.0162544641252795 CM031915.1 0.00590121182135785 0
LOC105199546 CM031905.1 11883092 14.2174759207208 11880001 11885001 0.290200564022109 0.206750576038093 0.145860323684738 CM031905.1 0.00590607229902259 0
LOC105195292 CM031905.1 5967294 16.3786059139317 5962501 5967501 0.387541225768389 0.289070767683086 0.192186408956805 CM031905.1 0.00591275544524631 0
LOC113003082 CM031905.1 5967294 16.3786059139317 5962501 5967501 0.387541225768389 0.289070767683086 0.192186408956805 CM031905.1 0.00591275544524631 0
LOC105203406 CM031904.1 21785466 15.8699530425964 21782598 21787598 0.4444444 0.3444444 0.2444444 CM031904.1 0.00601938766315054 0
LOC105198214 CM031912.1 12985451 15.8434537132796 12981403 12986403 0.4444444 0.3444444 0.2444444 CM031912.1 0.00601938766315054 0
LOC105196298 CM031904.1 3018332 0.0943192894668243 3015098 3020098 0.214286 0.114286 0.014286 CM031904.1 0.00604441924924554 0
LOC105196452 CM031902.1 17342128 5.13968844332044 17337703 17342703 0.21245927714388 0.116069998037822 0.0424916985363024 CM031902.1 0.00615688697920259 0
LOC105195442 CM031912.1 7741610 12.9880814419595 7738903 7743903 0.272993524282335 0.194300268399429 0.144843792756507 CM031912.1 0.00616940060211956 0
LOC105208176 CM031903.1 18821569 14.8395250631161 18818832 18823832 0.311958894850147 0.251397498150091 0.221546952306108 CM031903.1 0.00617383516640912 0
LOC105205263 CM031906.1 23321158 15.546389411685 23316993 23321993 0.336747289657337 0.241048982764007 0.151031410943428 CM031906.1 0.00618515080147788 0
LOC105203774 CM031906.1 5866775 0.939120922841227 5861993 5866993 0.214286 0.114286 0.014286 CM031906.1 0.00622083928015908 0
LOC105200227 CM031911.1 10371422 0.978603036264872 10368751 10373751 0.214286 0.114286 0.014286 CM031911.1 0.00623748532680665 0
LOC120358867 CM031910.1 7587229 16.0268268847509 7583312 7588312 0.37759518667483 0.278528499439465 0.180494113477421 CM031910.1 0.0062437481019597 0
LOC105207731 CM031914.1 15454758 5.35964019857187 15452132 15457132 0.214207860742784 0.114344250419512 0.0162544641252795 CM031914.1 0.00624867144554426 0
LOC105201883 CM031909.1 2295985 14.2331349263232 2291887 2296887 0.298663753843884 0.213732413374263 0.148872600546418 CM031909.1 0.0062645963784913 0
LOC105194127 CM031913.1 8218288 15.6807897727657 8215749 8220749 0.355806325355905 0.259789001236142 0.168471092960401 CM031913.1 0.00637472929376867 0
LOC105193241 CM031905.1 7939200 15.3003043151508 7935001 7940001 0.335199594389485 0.240013717827839 0.151176722454908 CM031905.1 0.00641636893462384 0
LOC105200455 CM031906.1 23577490 15.5538994314811 23574493 23579493 0.4411765 0.3411765 0.2411765 CM031906.1 0.00648303224185004 0
LOC113005004 CM031905.1 7919130 14.9621956944434 7915001 7920001 0.331026565529385 0.245821575713321 0.176855610841669 CM031905.1 0.00657512679061036 0
LOC105200384 CM031904.1 569999 5.65178022319444 565098 570098 0.219123121994614 0.120016148605094 0.0281568687771445 CM031904.1 0.00661107059161717 0
LOC105196974 CM031911.1 1337984 8.86244655684754 1333751 1338751 0.235702024693255 0.179505276926613 0.169967186375783 CM031911.1 0.0066451306666626 0
LOC105195159 CM031905.1 1736618 0 1732501 1737501 0.222222 0.122222 0.022222 CM031905.1 0.00665069086495164 0
LOC105200163 CM031904.1 4414901 0.37086978339812 4410098 4415098 0.222222 0.122222 0.022222 CM031904.1 0.00674494355387665 0
LOC105204966 CM031906.1 10427257 0.466044513410466 10424493 10429493 0.222222 0.122222 0.022222 CM031906.1 0.00676693224262538 0
LOC120359210 CM031912.1 6802037 15.5149098973951 6798903 6803903 0.370350565813684 0.272828625223551 0.178076881947742 CM031912.1 0.00677357684621233 0
LOC105198313 CM031912.1 17279435 15.0567705149408 17276403 17281403 0.342877991886823 0.246179908441652 0.153765331984619 CM031912.1 0.00678090553826686 0
LOC105196579 CM031909.1 12119983 11.8159663591073 12116887 12121887 0.267644566284591 0.198089408756921 0.163845091051477 CM031909.1 0.00679221100783645 0
LOC105196591 CM031909.1 12119983 11.8159663591073 12116887 12121887 0.267644566284591 0.198089408756921 0.163845091051477 CM031909.1 0.00679221100783645 0
LOC105200916 CM031902.1 24885041 9.36338268651062 24880203 24885203 0.241783904547015 0.152184941758375 0.0886625992062042 CM031902.1 0.00680398666694427 0
LOC120358214 CM031907.1 4482940 14.7710753926038 4479263 4484263 0.330194693517956 0.23861482692284 0.157624666938321 CM031907.1 0.0068297269361836 0
LOC105207545 CM031905.1 16388616 0.863151004332522 16385001 16390001 0.223606797749979 0.14142135623731 0.1 CM031905.1 0.00699712003180816 0
LOC105205609 CM031907.1 13330600 4.53149308194941 13326763 13331763 0.222222 0.122222 0.022222 CM031907.1 0.00702295286374516 0
LOC105207557 CM031902.1 2728638 7.11539956452542 2725203 2730203 0.23299921012849 0.160267688323317 0.130701308029032 CM031902.1 0.00722761097651125 0
LOC105207796 CM031914.1 13448436 14.8960675772793 13444632 13449632 0.357143 0.257143 0.157143 CM031914.1 0.00728912508046847 0
LOC113003081 CM031905.1 5970276 15.1963839449601 5967501 5972501 0.388784987013399 0.290699445809028 0.19457278704984 CM031905.1 0.00734116136829013 0
LOC120359408 CM031913.1 6543515 14.0498901111282 6540749 6545749 0.323789778224333 0.231547609537569 0.149628775583317 CM031913.1 0.00738912827822461 0
LOC105198229 CM031912.1 12945806 15.095923808923 12941403 12946403 0.379944628742088 0.280892211076236 0.182874130419341 CM031912.1 0.0073955394448976 0
LOC105205790 CM031905.1 22243908 14.9638489956586 22240001 22245001 0.370295775510141 0.274702055948758 0.183857221028418 CM031905.1 0.00739889446565578 0
LOC105197551 CM031902.1 6643617 15.0931263546919 6640203 6645203 0.411190846621955 0.31166243332439 0.212577120936567 CM031902.1 0.00741896172445373 0
LOC105197141 CM031915.1 2144699 12.7052625485765 2141540 2146540 0.294655145087926 0.2087603758542 0.142618843519314 CM031915.1 0.00748096926793855 0
LOC120359682 CM031915.1 2144699 12.7052625485765 2141540 2146540 0.294655145087926 0.2087603758542 0.142618843519314 CM031915.1 0.00748096926793855 0
LOC105193891 CM031915.1 6656603 12.2225753427982 6654040 6659040 0.285714 0.185714 0.085714 CM031915.1 0.00750433528303431 0
LOC105192886 CM031914.1 6942808 0 6939632 6944632 0.233333 0.133333 0.033333 CM031914.1 0.00754934246596808 0
LOC105196634 CM031906.1 16948067 0.387763932404141 16944493 16949493 0.233333 0.133333 0.033333 CM031906.1 0.00765444808078412 0
LOC105206021 CM031914.1 5050690 14.8781270945088 5047132 5052132 0.386851210411219 0.288415167764501 0.191605738423005 CM031914.1 0.00766271570234552 0
LOC105204944 CM031908.1 159932 11.4793265517019 156188 161188 0.278514725213049 0.205989203990161 0.165204879348341 CM031908.1 0.00771740524782381 0
LOC105196817 CM031908.1 17527600 0.92479296331696 17523688 17528688 0.232828788808429 0.133344084600705 0.0367701631489445 CM031908.1 0.00779016431681707 0
LOC105195749 CM031904.1 27163089 14.0126550377682 27160098 27165098 0.338108593916708 0.23856967105439 0.139690925308936 CM031904.1 0.00786276776726616 0
LOC105196315 CM031904.1 2611549 11.169541832379 2607598 2612598 0.2778067633026 0.198724426623067 0.147669217295504 CM031904.1 0.00796613009644632 0
LOC105198929 CM031915.1 3281304 14.593039327885 3276540 3281540 0.372742483990492 0.282233793815345 0.200934987922468 CM031915.1 0.00798036634362047 0
LOC105203259 CM031913.1 7211465 13.2082243809264 7208249 7213249 0.315588074255825 0.23879349365613 0.185603967124897 CM031913.1 0.00803818677944112 0
LOC105204669 CM031903.1 4390235 2.80269470147732 4386332 4391332 0.233333 0.133333 0.033333 CM031903.1 0.00804489943281357 0
LOC105196810 CM031908.1 17527112 2.89214504070159 17523688 17528688 0.232828788808429 0.133344084600705 0.0367701631489445 CM031908.1 0.00804703814679807 0
LOC105208024 CM031908.1 15516515 3.15615372622949 15513688 15518688 0.233333 0.133333 0.033333 CM031908.1 0.00804846211082075 0
LOC105205582 CM031913.1 5779643 12.089814015877 5775749 5780749 0.293940779503865 0.208372651409296 0.142958531943148 CM031913.1 0.00808111654920855 0
LOC105198996 CM031902.1 19279882 14.2110565661519 19275203 19280203 0.4411765 0.3411765 0.2411765 CM031902.1 0.00810597975946864 0
LOC105198997 CM031902.1 19279882 14.2110565661519 19275203 19280203 0.4411765 0.3411765 0.2411765 CM031902.1 0.00810597975946864 0
LOC113003813 CM031903.1 11033999 14.6009000425302 11031332 11036332 0.38900211569505 0.289159948843586 0.189484316013819 CM031903.1 0.00812364967879144 0
LOC105207606 CM031914.1 13002559 13.9873690735162 12999632 13004632 0.346810606778577 0.25442355821371 0.170836462659834 CM031914.1 0.00822853418366875 0
LOC105195988 CM031912.1 15863175 11.9886042715329 15858903 15863903 0.296463530640786 0.204060346466431 0.124058957757995 CM031912.1 0.00826711374201328 0
LOC105198787 CM031905.1 15969717 13.3643815919568 15965001 15970001 0.326368349783646 0.240957257082039 0.172059581949103 CM031905.1 0.008281067608036 0
LOC105193420 CM031913.1 1210306 14.1483783112174 1205749 1210749 0.358721319017168 0.283023941362004 0.226989246553113 CM031913.1 0.00829344816727434 0
LOC105195693 CM031904.1 26167784 9.00822520787142 26165098 26170098 0.259105813308 0.177769764461414 0.126761018548027 CM031904.1 0.00832189734566367 0
LOC105201747 CM031912.1 14189461 12.0911886629885 14186403 14191403 0.299069340438086 0.207643190088363 0.129572058678065 CM031912.1 0.00832605709062118 0
LOC105205888 CM031915.1 1346529 6.64969330346622 1341540 1346540 0.244487234030736 0.146314755250453 0.0551543978663533 CM031915.1 0.0083640775753282 0
LOC105207633 CM031915.1 6268089 13.9277783090774 6264040 6269040 0.4444444 0.3444444 0.2444444 CM031915.1 0.00836665364237919 0
LOC105208138 CM031913.1 1600700 13.6259215169628 1595749 1600749 0.337572998462184 0.241615733395165 0.150999324360795 CM031913.1 0.00838710552862554 0
LOC105195222 CM031905.1 3555307 13.949734873809 3552501 3557501 0.352727491223657 0.26893342372838 0.200583373517352 CM031905.1 0.00839181698169297 0
LOC105207653 CM031914.1 14309009 12.6908916657031 14304632 14309632 0.314269649100386 0.253615796719526 0.223330545035112 CM031914.1 0.00844263308642295 0
LOC105200899 CM031908.1 14394979 3.4220973066158 14391188 14396188 0.237125140337333 0.138454079679871 0.0459427054057551 CM031908.1 0.00845301429623897 0
LOC105203404 CM031904.1 21797593 12.0718248120903 21792598 21797598 0.3 0.2 0.1 CM031904.1 0.00846475179268814 0
LOC105196758 CM031902.1 2383608 9.95901069525524 2380203 2385203 0.27134480203301 0.187283924181976 0.12854001292853 CM031902.1 0.00856060052643061 0
LOC105196183 CM031909.1 11956299 8.74964455872734 11951887 11956887 0.260841694026281 0.161659176487139 0.0650306800095155 CM031909.1 0.00857707714692205 0
LOC105195869 CM031907.1 11515929 13.8748270358487 11511763 11516763 0.36388333870938 0.267509615136139 0.175247551167727 CM031907.1 0.00874405746541291 0
LOC105197562 CM031907.1 5940813 0.693355927672144 5936763 5941763 0.244215682830772 0.153900616439636 0.0879175735589876 CM031907.1 0.00879259617315344 0
LOC105195505 CM031908.1 12803499 13.8265109558932 12798688 12803688 0.370345169334871 0.276180285617855 0.188137066731268 CM031908.1 0.00885778264217391 0
LOC105199563 CM031913.1 1208453 13.6845171444101 1205749 1210749 0.358721319017168 0.283023941362004 0.226989246553113 CM031913.1 0.00885865637633015 0
LOC105196759 CM031902.1 2378284 13.9857749557775 2375203 2380203 0.38871701694958 0.290350786577512 0.193665276356346 CM031902.1 0.00894865308265078 0
LOC113004714 CM031906.1 12631795 6.43099111151957 12626993 12631993 0.250433762589033 0.157481330463328 0.0829678820056291 CM031906.1 0.00902404303052682 0
