gene chr snp clr start end ncd05 ncd04 ncd03 facet density candens
LOC105207562 CM031902.1 2981737 29.3697340355349 2978306 2983306 0.470536640539653 0.372758576224834 0.276574008554653 CM031902.1 2.34180298367916e-05 1
LOC105196643 CM031906.1 17056792 28.6669645080416 17052630 17057630 0.474253977122164 0.374747831429373 0.275599418551356 CM031906.1 2.68470150941238e-05 1
LOC113003707 CM031908.1 21697698 28.2944515009615 21693507 21698507 0.457602190327752 0.358510399686906 0.260114683888808 CM031908.1 2.99520548708178e-05 1
LOC105203251 CM031913.1 6739074 28.0699461554869 6735517 6740517 0.461095954874064 0.362259197247101 0.26429902076815 CM031913.1 3.11048024675738e-05 1
LOC105203247 CM031913.1 6739074 28.0699461554869 6735517 6740517 0.461095954874064 0.362259197247101 0.26429902076815 CM031913.1 3.11048024675738e-05 1
LOC105207490 CM031907.1 6549785 27.4805451688487 6545628 6550628 0.472897095580944 0.373156801386036 0.273606165559956 CM031907.1 3.63963395850309e-05 1
LOC120359210 CM031912.1 6802149 26.8068881040949 6798854 6803854 0.473480121324035 0.374162087544542 0.275338174291826 CM031912.1 4.48476669560424e-05 1
LOC105194037 CM031909.1 9140018 26.1431166316395 9135150 9140150 0.49574468 0.39574468 0.29574468 CM031909.1 5.34524117032598e-05 1
LOC105195806 CM031904.1 22901206 25.0765046874352 22896678 22901678 0.480653724390254 0.380879179954225 0.28126481592084 CM031904.1 7.36922969329761e-05 1
LOC105195148 CM031907.1 3599908 25.0951862307535 3595628 3600628 0.480067589035113 0.380291854172133 0.280675789225525 CM031907.1 7.36923083869439e-05 1
LOC120357871 CM031905.1 10303243 24.7085198487301 10298472 10303472 0.477602900701762 0.37788728600656 0.278375773177319 CM031905.1 8.48987274640855e-05 1
LOC105194692 CM031911.1 4716649 24.5311170977882 4713786 4718786 0.479892237279702 0.38021187435602 0.280758934677631 CM031911.1 8.90342925782814e-05 1
LOC105194023 CM031909.1 8784597 24.0424333780866 8780150 8785150 0.481706702637178 0.381734080260395 0.281780887745986 CM031909.1 0.00010277735034534 1
LOC105204097 CM031906.1 6052543 23.8225138916023 6047630 6052630 0.486436795311187 0.386520351554677 0.286662185331941 CM031906.1 0.000107838358551043 1
LOC120358297 CM031907.1 18642618 23.7697592892874 18638128 18643128 0.472176213119471 0.37258542038819 0.273293641960153 CM031907.1 0.000113158242036025 1
LOC113003834 CM031906.1 15950814 23.1436310504822 15947630 15952630 0.485132033826628 0.38522322040871 0.285378290763952 CM031906.1 0.000137256799957388 1
LOC105194673 CM031911.1 4069189 23.1690500094039 4066286 4071286 0.471776819073656 0.373735339978159 0.277097170108111 CM031911.1 0.000137256995842218 1
LOC105194671 CM031911.1 4069189 23.1690500094039 4066286 4071286 0.471776819073656 0.373735339978159 0.277097170108111 CM031911.1 0.000137256995842218 1
LOC105193459 CM031910.1 7644067 22.8944056676515 7640753 7645753 0.480178476279797 0.380759966978957 0.281753324426252 CM031910.1 0.000144049203595647 1
LOC105202266 CM031913.1 2339217 22.8032894865769 2335517 2340517 0.47881508890303 0.378897568428746 0.279039146646517 CM031913.1 0.000151174684128573 1
LOC120359198 CM031912.1 3542428 22.6860823317763 3538854 3543854 0.476781485832741 0.376945314994144 0.277227263737159 CM031912.1 0.000158647231395615 1
LOC105198578 CM031908.1 12644913 22.5872573089802 12641007 12646007 0.472242907549398 0.372474264521334 0.272875047834552 CM031908.1 0.000166480914978415 1
LOC105196353 CM031904.1 1861582 22.4307778323808 1856678 1861678 0.485330002406949 0.38546686234176 0.285699479682541 CM031904.1 0.0001746902205384 1
LOC105202661 CM031912.1 18837842 22.3065837919206 18833854 18838854 0.471150484577703 0.372709725118361 0.275394806192499 CM031912.1 0.000174690424852104 1
LOC105203259 CM031913.1 7141348 22.2218936898034 7138017 7143017 0.460655614188188 0.361211004192512 0.262189214531089 CM031913.1 0.000183289505404655 1
LOC105203256 CM031913.1 7141348 22.2218936898034 7138017 7143017 0.460655614188188 0.361211004192512 0.262189214531089 CM031913.1 0.000183289505404655 1
LOC105207735 CM031914.1 15497093 22.2579787309748 15494591 15499591 0.465950839114075 0.368186843392836 0.272053154409302 CM031914.1 0.000183290229251809 1
LOC120358136 CM031906.1 21033062 22.2691492057045 21030130 21035130 0.472215704161235 0.373621369958711 0.276040187152446 CM031906.1 0.000183290725511952 1
LOC105193913 CM031906.1 21033062 22.2691492057045 21030130 21035130 0.472215704161235 0.373621369958711 0.276040187152446 CM031906.1 0.000183290725511952 1
LOC105201020 CM031903.1 9142378 22.0763487219109 9137632 9142632 0.476584896269086 0.377292308182069 0.278506388211998 CM031903.1 0.000192297037172354 1
LOC105194126 CM031913.1 8093992 21.8375716016005 8090517 8095517 0.470788723240653 0.372260622824339 0.274797963385038 CM031913.1 0.000201724569586929 1
LOC105200531 CM031906.1 2151006 21.8468010425197 2147630 2152630 0.476297848971755 0.376512754203597 0.27688276800992 CM031906.1 0.000201724783053075 1
LOC105199406 CM031903.1 3720925 21.611392211204 3717632 3722632 0.46450829133777 0.369107207626097 0.276969869699819 CM031903.1 0.000221908001582083 1
LOC105201725 CM031913.1 4348586 21.4733520988627 4345517 4350517 0.478410977193782 0.378647623663428 0.279053727286365 CM031913.1 0.00023269824958938 1
LOC105208254 CM031914.1 8558853 21.364977727295 8554591 8559591 0.475064413761453 0.375775959764324 0.276999903702302 CM031914.1 0.000243974684467447 1
LOC105197151 CM031915.1 1782149 20.9621930537052 1779115 1784115 0.482384482207375 0.382503304086959 0.282706148854961 CM031915.1 0.000268057858742921 1
LOC105207673 CM031914.1 14512054 21.0572741688372 14507091 14512091 0.480882297518681 0.381149920520783 0.281607421349568 CM031914.1 0.000268057961596711 1
LOC105207797 CM031914.1 14046090 20.9148934180524 14042091 14047091 0.481911749964726 0.382010304874001 0.282178686838303 CM031914.1 0.000280899859715118 1
LOC105207885 CM031903.1 6126813 20.7557493694131 6122632 6127632 0.467763481040905 0.368720076486487 0.270381795638865 CM031903.1 0.000294298514092753 1
LOC105200530 CM031906.1 2138745 20.763499734982 2135130 2140130 0.482731742682856 0.382960301502598 0.283350047927107 CM031906.1 0.000294299064981897 1
LOC105206542 CM031902.1 21289880 20.6648339182696 21285806 21290806 0.476727125461463 0.376819167872004 0.276977649641175 CM031902.1 0.000294299288259244 1
LOC105194021 CM031909.1 8769726 20.5352584004995 8765150 8770150 0.464859600889208 0.365859037301578 0.267602731323134 CM031909.1 0.00030827263280178 1
LOC105194033 CM031909.1 8769726 20.5352584004995 8765150 8770150 0.464859600889208 0.365859037301578 0.267602731323134 CM031909.1 0.00030827263280178 1
LOC105196212 CM031914.1 11436385 20.6063382786748 11432091 11437091 0.486726459427693 0.386790468544687 0.286899088194818 CM031914.1 0.000308273273263579 1
LOC105196826 CM031902.1 1296386 20.599926649001 1293306 1298306 0.481310524942629 0.381562461890284 0.281992913434009 CM031902.1 0.000308273869953271 1
LOC105194077 CM031905.1 7063487 20.4180799085416 7060972 7065972 0.469461795712387 0.370037480669413 0.271037076000374 CM031905.1 0.00032284180930453 1
LOC105193926 CM031906.1 21609795 20.3354415129633 21605130 21610130 0.469966780133129 0.370664329992381 0.271873714486525 CM031906.1 0.00032284189137102 1
LOC105199936 CM031907.1 14490303 20.3920446148844 14485628 14490628 0.482029370016471 0.382134776077613 0.282314825358675 CM031907.1 0.000322842226902834 1
LOC105194127 CM031913.1 8231247 20.3129901524403 8228017 8233017 0.473848410596846 0.376355934970683 0.280633681781352 CM031913.1 0.000338022847410376 1
LOC113005328 CM031907.1 2116690 20.2372355295684 2113128 2118128 0.476063503486556 0.376179082082376 0.27637826296723 CM031907.1 0.000338022959247267 1
LOC105198884 CM031909.1 10022806 20.0355928839908 10020150 10025150 0.471300258655649 0.371795373571111 0.272653013570146 CM031909.1 0.000353833936436946 1
LOC105199627 CM031908.1 19832854 20.035662322866 19828507 19833507 0.478854737604136 0.379188321364542 0.279760087204363 CM031908.1 0.000353834322362785 1
LOC105197914 CM031910.1 13567386 19.9421396511252 13563253 13568253 0.469035698556434 0.369482474172081 0.270259340116715 CM031910.1 0.000370294375434491 1
LOC105200666 CM031915.1 7464239 19.9470281056296 7461615 7466615 0.486281754341657 0.386405053849043 0.286614351829361 CM031915.1 0.000370294427728741 1
LOC105197184 CM031908.1 7871713 19.8226589464914 7868507 7873507 0.468286574092299 0.369114203108795 0.270551796146652 CM031908.1 0.000387423295624322 1
LOC105194022 CM031909.1 8778417 19.8104716594389 8775150 8780150 0.477807238521061 0.378011929419063 0.278363575891535 CM031909.1 0.000387424277378777 1
LOC105202174 CM031909.1 9318439 19.5964743446909 9315150 9320150 0.461546826692701 0.364661314585332 0.270056059884059 CM031909.1 0.000405237535966125 1
LOC105201600 CM031909.1 16078908 19.437445631824 16075150 16080150 0.481523313062484 0.381613231194453 0.28176695232527 CM031909.1 0.000423762690271511 1
LOC105208229 CM031912.1 11475988 19.5404437106377 11471354 11476354 0.476890122188129 0.377505338559084 0.278561254736923 CM031912.1 0.000423762829247709 1
LOC105197720 CM031910.1 15977944 19.2629020399654 15973253 15978253 0.481403863615624 0.38165197005764 0.282075827737339 CM031910.1 0.000443009956491525 1
LOC105199284 CM031912.1 1068252 19.267588569663 1063854 1068854 0.479846402431491 0.380092529195161 0.280513977501128 CM031912.1 0.000443010058622026 1
LOC105200270 CM031911.1 9828818 19.2106576198651 9826286 9831286 0.483605163928688 0.383689773784844 0.28383398393363 CM031911.1 0.00046300079210561 1
LOC105200269 CM031911.1 9828818 19.2106576198651 9826286 9831286 0.483605163928688 0.383689773784844 0.28383398393363 CM031911.1 0.00046300079210561 1
LOC120357704 CM031905.1 2530598 19.1065099220955 2525972 2530972 0.474551007345339 0.375976357779999 0.278420158477346 CM031905.1 0.000463001021761381 1
LOC105197501 CM031902.1 6037618 19.1793776410467 6033306 6038306 0.481493037059646 0.381774051942928 0.282253979133902 CM031902.1 0.000463001040767454 1
LOC105198139 CM031908.1 10145995 19.0342180861411 10141007 10146007 0.485833799913472 0.38597849897083 0.286224251588133 CM031908.1 0.000483754141209901 1
LOC105198277 CM031908.1 19572580 19.0099339445779 19568507 19573507 0.485497752379286 0.385580153267657 0.285720215634948 CM031908.1 0.000483754199941106 1
LOC105198958 CM031907.1 12082904 19.0438544644755 12078128 12083128 0.480744447815532 0.380854547177083 0.281042964874521 CM031907.1 0.000483754838470992 1
LOC105197287 CM031910.1 7224454 18.9876680934705 7220753 7225753 0.479752390500382 0.380090488556121 0.280669205277015 CM031910.1 0.000483754893786929 1
LOC105196578 CM031909.1 12089044 18.8895716674228 12085150 12090150 0.430553287056647 0.336430392496402 0.246971020557642 CM031909.1 0.00050525826794555 1
LOC105195677 CM031904.1 25986191 18.8069237235002 25981678 25986678 0.472744601558531 0.373896401698029 0.275879647858869 CM031904.1 0.000505289651817063 1
LOC105195222 CM031905.1 3554938 18.9150537706491 3550972 3555972 0.473728349278021 0.374591427490911 0.27607775388408 CM031905.1 0.000505289774321232 1
LOC105195195 CM031905.1 2838630 18.8219450592197 2835972 2840972 0.481424136003643 0.381537023829852 0.281730016822894 CM031905.1 0.000505289921725626 1
LOC105200182 CM031914.1 488628 18.671407693156 484591 489591 0.461744539741938 0.362807809519256 0.264671481869179 CM031914.1 0.000527621201016171 1
LOC105192786 CM031909.1 5679785 18.7369851681651 5675150 5680150 0.474846903835182 0.375027833171469 0.27534009737907 CM031909.1 0.000527625056001015 1
LOC105199532 CM031907.1 2832880 18.6484687316778 2828128 2833128 0.480377588338951 0.380677291996128 0.281189924970051 CM031907.1 0.000527625165462875 1
LOC105196654 CM031908.1 18271782 18.5346337009138 18268507 18273507 0.469364038212898 0.371520497141261 0.275231464815819 CM031908.1 0.000550777645282757 1
LOC105196640 CM031908.1 18271782 18.5346337009138 18268507 18273507 0.469364038212898 0.371520497141261 0.275231464815819 CM031908.1 0.000550777645282757 1
LOC105198313 CM031912.1 17277887 18.6183950052755 17273854 17278854 0.470115784351598 0.370856224120946 0.27213935261548 CM031912.1 0.000550777876282149 1
LOC105200010 CM031905.1 17732847 18.5016708248399 17728472 17733472 0.471817093614047 0.372064306372443 0.272492800503806 CM031905.1 0.000550778238851501 1
LOC105196289 CM031904.1 20519214 18.5005044909922 20516678 20521678 0.473406023640642 0.374242160011877 0.275683016236884 CM031904.1 0.00055077852257073 1
LOC105200315 CM031909.1 11071738 18.5119138855779 11067650 11072650 0.475437400491675 0.375831537424846 0.276510338432337 CM031909.1 0.000550778769628318 1
LOC105196305 CM031904.1 2841161 18.5395430308221 2836678 2841678 0.479362752740479 0.379547960202976 0.279865431008459 CM031904.1 0.000550778885404997 1
LOC105196579 CM031909.1 12105370 18.6181150884129 12102650 12107650 0.477803653194764 0.37821026390164 0.278908007118537 CM031909.1 0.000550778895582461 1
LOC105200755 CM031902.1 23549595 18.4826125218832 23545806 23550806 0.485365241479066 0.385568706384931 0.285914387624453 CM031902.1 0.000574768613033008 1
LOC105205790 CM031905.1 22243769 18.4258967147686 22240972 22245972 0.482428056056128 0.382767492825883 0.283346215535571 CM031905.1 0.000574769122387412 1
LOC105194638 CM031911.1 2964470 18.4464006447884 2961286 2966286 0.475534409386417 0.376019514679198 0.276854431657993 CM031911.1 0.000574769248647208 1
LOC105206232 CM031905.1 17641756 18.4838496550178 17638472 17643472 0.475755280359626 0.375905014052841 0.276163126412753 CM031905.1 0.000574769261601767 1
LOC105193733 CM031906.1 2917809 18.4703907139182 2915130 2920130 0.479492768821853 0.379805385973549 0.280340769558381 CM031906.1 0.000574769359725936 1
LOC105199868 CM031908.1 18473303 18.1962124417587 18468507 18473507 0.485087686821475 0.385129914971312 0.285201751232018 CM031908.1 0.00059961403619434 1
LOC105196624 CM031908.1 18473303 18.1962124417587 18468507 18473507 0.485087686821475 0.385129914971312 0.285201751232018 CM031908.1 0.00059961403619434 1
LOC113003078 CM031905.1 6257754 18.2121246063252 6253472 6258472 0.47751474130524 0.377716208730474 0.278062475914382 CM031905.1 0.000599614736273107 0
LOC105199807 CM031907.1 4493484 18.3242388648392 4490628 4495628 0.479559456859227 0.379865242682982 0.280388895168987 CM031907.1 0.000599614736500386 0
LOC105207938 CM031908.1 15051898 18.2729846518282 15048507 15053507 0.478608945169749 0.378832590962614 0.279216298869522 CM031908.1 0.00059961475342946 0
LOC105196452 CM031902.1 17353241 18.0697657009299 17348306 17353306 0.489099501847169 0.389167147003892 0.289281547816567 CM031902.1 0.000625330983850199 0
LOC105200743 CM031902.1 24132809 18.0969144206006 24128306 24133306 0.487594475385941 0.387676061047421 0.287814322422629 CM031902.1 0.000625331475860136 0
LOC105208031 CM031908.1 16262463 18.0908781269595 16258507 16263507 0.481979976457251 0.382108607375878 0.282328315894337 CM031908.1 0.000625332670744279 0
LOC105204010 CM031906.1 7675139 18.0661634395814 7672630 7677630 0.476516656453916 0.376988788480406 0.277800232904562 CM031906.1 0.00062533279726465 0
LOC105201686 CM031907.1 9663810 18.0071137613383 9660628 9665628 0.444775648403698 0.34626308030362 0.248939478889492 CM031907.1 0.000651920561805367 0
LOC105201668 CM031907.1 9663810 18.0071137613383 9660628 9665628 0.444775648403698 0.34626308030362 0.248939478889492 CM031907.1 0.000651920561805367 0
LOC105196591 CM031909.1 12118454 17.9633505038914 12115150 12120150 0.446317734502019 0.352201104061931 0.262472313347279 CM031909.1 0.000651922483394645 0
LOC105198121 CM031908.1 19410842 17.8918230971996 19406007 19411007 0.475396206572346 0.376044147971188 0.277158527242761 CM031908.1 0.000651941130178425 0
LOC105208280 CM031912.1 11753376 17.9421804246275 11748854 11753854 0.480361578988199 0.380637006985072 0.281108191992109 CM031912.1 0.000651941260801847 0
LOC113003799 CM031906.1 7337848 18.0250500302573 7335130 7340130 0.477429462624895 0.377585321075101 0.277853302302632 CM031906.1 0.000651941291953102 0
LOC105204028 CM031906.1 7337848 18.0250500302573 7335130 7340130 0.477429462624895 0.377585321075101 0.277853302302632 CM031906.1 0.000651941291953102 0
LOC105202767 CM031903.1 15754852 17.7538352075117 15750132 15755132 0.483928761272247 0.384092954055282 0.284372552689836 CM031903.1 0.000679456838328982 0
LOC105193878 CM031906.1 22681600 17.821204542056 22677630 22682630 0.482599415674504 0.382789633523665 0.283114130797089 CM031906.1 0.000679457062867433 0
LOC105199198 CM031904.1 9404881 17.8564403942299 9401678 9406678 0.481490258548415 0.381632229204168 0.281874879437074 CM031904.1 0.000679457207791824 0
LOC105194035 CM031909.1 8918598 17.7665802540646 8915150 8920150 0.481141360900197 0.381265352390694 0.28147740353056 CM031909.1 0.000679457235983914 0
LOC105200721 CM031902.1 24832000 17.588922485261 24828306 24833306 0.44127837851973 0.342574731334642 0.244925061496374 CM031902.1 0.000707870243131786 0
LOC105202626 CM031913.1 10859118 17.7255102937405 10855517 10860517 0.463180180684927 0.363611634173872 0.264368986898741 CM031913.1 0.000707893102038447 0
LOC105207652 CM031914.1 14320311 17.6245591998189 14317091 14322091 0.470698294057985 0.372705898135899 0.27615663848888 CM031914.1 0.000707896627800936 0
LOC105203875 CM031906.1 4042876 17.605854089644 4040130 4045130 0.474567796695931 0.374755359749305 0.27507919888794 CM031906.1 0.000707897541410576 0
LOC120358255 CM031907.1 5553680 17.6986633378616 5550628 5555628 0.47666995817935 0.37686904095548 0.277211650243462 CM031907.1 0.000707897798840064 0
LOC105193949 CM031907.1 5553680 17.6986633378616 5550628 5555628 0.47666995817935 0.37686904095548 0.277211650243462 CM031907.1 0.000707897798840064 0
LOC105193207 CM031910.1 12369585 17.4667208925286 12365753 12370753 0.464968459035945 0.367447086018193 0.271733424790292 CM031910.1 0.000737275542302348 0
LOC120359506 CM031914.1 5832497 17.5184827518881 5829591 5834591 0.471971219871285 0.372057827822412 0.272208049295157 CM031914.1 0.000737278533861275 0
LOC105201744 CM031913.1 3896957 17.4922607014535 3893017 3898017 0.48055552873885 0.380854037787328 0.281364496687744 CM031913.1 0.000737279457534019 0
LOC105196796 CM031908.1 17710765 17.4744478270968 17706007 17711007 0.477817751334158 0.378880557982729 0.280697614782485 CM031908.1 0.000737279491559716 0
LOC105195004 CM031902.1 628171 17.5460132303698 623306 628306 0.478590144118042 0.381866643634414 0.287394747680427 CM031902.1 0.000737279514835059 0
LOC105197808 CM031910.1 14664328 17.3246845793076 14660753 14665753 0.487029642977108 0.387123645461307 0.287283067047283 CM031910.1 0.000767616997079326 0
LOC105204513 CM031911.1 11604989 17.3019423787312 11601286 11606286 0.485619140755927 0.385736125558435 0.285934900376188 CM031911.1 0.000767617410318614 0
LOC105194888 CM031904.1 5348903 17.3202177855625 5344178 5349178 0.48110105209627 0.381232211756193 0.281456526364019 CM031904.1 0.00076761827060918 0
LOC105193775 CM031902.1 9067854 17.4158948196304 9063306 9068306 0.478315995041945 0.378721874524565 0.279417832956015 CM031902.1 0.000767618366484196 0
LOC113004858 CM031911.1 11094976 17.1699422250329 11091286 11096286 0.422885723425641 0.333550493401908 0.252348029950869 CM031911.1 0.000798860703460194 0
LOC105199194 CM031904.1 9306745 17.2135893567437 9304178 9309178 0.440227260470686 0.341422798131214 0.243596004289827 CM031904.1 0.000798896889867145 0
LOC105207931 CM031908.1 14967331 17.2168503719698 14963507 14968507 0.466355498811666 0.368434184773853 0.272029494261318 CM031908.1 0.000798926659284348 0
LOC105193675 CM031902.1 8136851 17.1965409696789 8133306 8138306 0.479727543793001 0.380337152874919 0.281379074275847 CM031902.1 0.000798930181307669 0
LOC105195147 CM031905.1 1440567 17.0935872296989 1435972 1440972 0.487665075908378 0.38774406107262 0.287877903864558 CM031905.1 0.000831228515499013 0
LOC105205834 CM031905.1 21021085 17.0444931610555 21018472 21023472 0.487281483314261 0.387374458652401 0.287532082473478 CM031905.1 0.000831228685294182 0
LOC105199176 CM031909.1 10709686 17.1141223730365 10705150 10710150 0.483972073065956 0.38404849619255 0.284178689116124 CM031909.1 0.000831229692999732 0
LOC105196291 CM031904.1 20147941 17.0736825319387 20144178 20149178 0.483727799957554 0.38381573408574 0.28396558068149 CM031904.1 0.000831229725011375 0
LOC105195844 CM031904.1 21038844 16.9953671649444 21034178 21039178 0.477005590408114 0.377405057864419 0.27809139167313 CM031904.1 0.000831230134412382 0
LOC105196172 CM031909.1 11637455 17.1297947783834 11632650 11637650 0.47726512933624 0.377542018606765 0.278017891415291 CM031909.1 0.00083123014764051 0
LOC105195545 CM031904.1 22839949 16.9990096514646 22836678 22841678 0.480329026182226 0.380490989678466 0.280768255078511 CM031904.1 0.000831230198248868 0
LOC105194368 CM031906.1 22900474 17.0505127417408 22897630 22902630 0.479797058438397 0.380341601468835 0.281272555237117 CM031906.1 0.000831230217572888 0
LOC105204538 CM031903.1 2986862 16.9894676578024 2982632 2987632 0.478535750995232 0.378729994605529 0.279063348806749 CM031903.1 0.000831230222437381 0
LOC105205243 CM031906.1 23618760 16.8444745693986 23615130 23620130 0.474562630663232 0.375797347912235 0.277916539582896 CM031906.1 0.000864532751923522 0
LOC105196693 CM031903.1 11709748 16.8869709133099 11705132 11710132 0.482447513160617 0.382574994609316 0.282792591921664 CM031903.1 0.00086453299827756 0
LOC105198312 CM031912.1 17276313 16.9525093272475 17271354 17276354 0.481046604853512 0.381345943027212 0.281857447099656 CM031912.1 0.000864533177689173 0
LOC120356757 CM031904.1 22289092 16.961383347159 22284178 22289178 0.480359908441359 0.380715432940629 0.281323372865728 CM031904.1 0.0008645332208133 0
LOC105200655 CM031915.1 7048554 16.7264358000504 7044115 7049115 0.460978883877013 0.364768699608163 0.271313245248299 CM031915.1 0.00089884521344648 0
LOC105195795 CM031904.1 28556951 16.6840263304551 28554178 28559178 0.472948764784176 0.373977250941804 0.275748860982416 CM031904.1 0.00089885253641974 0
LOC105194265 CM031903.1 9538399 16.7738175416303 9535132 9540132 0.481797137676061 0.381902813386921 0.282083384609667 CM031903.1 0.000898853364284535 0
LOC105196299 CM031904.1 2938404 16.7721509233882 2934178 2939178 0.477901145628633 0.378512893430541 0.279561292015114 CM031904.1 0.00089885347560215 0
LOC113003419 CM031904.1 2938404 16.7721509233882 2934178 2939178 0.477901145628633 0.378512893430541 0.279561292015114 CM031904.1 0.00089885347560215 0
LOC105199533 CM031915.1 387341 16.5769282293136 384115 389115 0.464075738971093 0.364380594641875 0.264915352521454 CM031915.1 0.000934198666057149 0
LOC105201882 CM031909.1 2132815 16.5714281669798 2130150 2135150 0.47673654195538 0.377189914988334 0.277968943413181 CM031909.1 0.000934204531198531 0
LOC105204572 CM031903.1 2294380 16.5721923669444 2290132 2295132 0.480105147327355 0.3803241997681 0.280699200868599 CM031903.1 0.000934204683543095 0
LOC105204571 CM031903.1 2294380 16.5721923669444 2290132 2295132 0.480105147327355 0.3803241997681 0.280699200868599 CM031903.1 0.000934204683543095 0
LOC105200885 CM031906.1 20241814 16.4954402820251 20237630 20242630 0.457390180197192 0.358747743410823 0.261140019652094 CM031906.1 0.000970586987780194 0
LOC105207736 CM031914.1 15527897 16.5220586610184 15524591 15529591 0.46635051488988 0.366856771212159 0.267740505770726 CM031914.1 0.000970595359836978 0
LOC105199941 CM031907.1 14308326 16.3992456387426 14305628 14310628 0.466916517487906 0.36930014691787 0.273412074941994 CM031907.1 0.000970595759539402 0
LOC113003780 CM031902.1 9606639 16.3977702409092 9603306 9608306 0.468935044277968 0.373848483415381 0.282179555162985 CM031902.1 0.000970597013805043 0
LOC105199207 CM031910.1 5630832 16.4814303736712 5628253 5633253 0.472928626368999 0.373566718744529 0.274668347407996 CM031910.1 0.000970598797128424 0
LOC105202434 CM031907.1 7325308 16.4099858479259 7320628 7325628 0.484792792495707 0.385103424881921 0.285631307905463 CM031907.1 0.000970599124140472 0
LOC105201370 CM031913.1 5556530 16.4553492591491 5553017 5558017 0.48149048864556 0.383669064969748 0.287351374058627 CM031913.1 0.000970599797247344 0
LOC105193946 CM031907.1 5436184 16.4798130677041 5433128 5438128 0.477590492626181 0.377673051564031 0.277815026786632 CM031907.1 0.000970599826639652 0
