gene,chr,snp,clr,start,end,ncd05,ncd04,ncd03,facet,immune,qw_queen,qw_worker,mq_queen,mq_male,mw_male,mw_worker,male_biased_tissues,nonmale_biased_tissues,male_bias_index,worker_biased_tissues,nonworker_biased_tissues,worker_bias_index,queen_biased_tissues,nonqueen_biased_tissues,queen_bias_index,density,candens
LOC120359440,CM031913.1,176708,13.7413820298594,173017,178017,0.440677097169847,0.34411479693562,0.250267223123691,CM031913.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00230798609425373,1
LOC120359458,CM031913.1,176708,13.74138,173017,178017,0.4406771,0.3441148,0.2502672,CM031913.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00230798609425373,1
LOC105199555,CM031903.1,28788742,29.8684545359492,28785132,28790132,0.458681120156431,0.360551788739091,0.263831034448106,CM031903.1,0,0,1,0,5,3,1,8,1,7,2,3,-1,0,6,-6,0.00237727255422779,1
LOC105201668,CM031907.1,9663810,18.0862298745778,9660628,9665628,0.444775648403698,0.34626308030362,0.248939478889492,CM031907.1,0,3,0,0,5,11,0,16,0,16,0,14,-14,3,5,-2,0.00251756270002098,1
LOC105201686,CM031907.1,9663810,18.0862298745778,9660628,9665628,0.444775648403698,0.34626308030362,0.248939478889492,CM031907.1,0,1,5,0,2,2,2,4,2,2,7,3,4,1,7,-6,0.00251756270002098,1
LOC113003707,CM031908.1,21697698,28.3711568225146,21693507,21698507,0.457602190327752,0.358510399686906,0.260114683888808,CM031908.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00255812081208307,1
LOC105195503,CM031908.1,12868720,15.1790423798034,12866007,12871007,0.444466641057308,0.346874916179168,0.251184832216921,CM031908.1,0,1,0,8,0,0,4,0,12,-12,4,1,3,9,0,9,0.0026514077179636,1
LOC105196579,CM031909.1,12118454,18.3006071278522,12115150,12120150,0.446317734502019,0.352201104061931,0.262472313347279,CM031909.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00267126048581891,1
LOC105196591,CM031909.1,12118454,18.3006071278522,12115150,12120150,0.446317734502019,0.352201104061931,0.262472313347279,CM031909.1,0,3,0,3,0,3,2,3,5,-2,2,6,-4,6,0,6,0.00267126048581891,1
LOC105194945,CM031905.1,10037597,12.8708157800261,10033472,10038472,0.445658390006195,0.351244927246284,0.261026047071132,CM031905.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00298254323269434,1
LOC105195190,CM031915.1,6772428,11.6474736816857,6769115,6774115,0.445437759869663,0.346120474090121,0.247353931141263,CM031915.1,0,4,2,3,5,5,3,10,6,4,5,9,-4,7,7,0,0.00304924852755056,1
LOC113004885,CM031915.1,6772428,11.6474736816857,6769115,6774115,0.445437759869663,0.346120474090121,0.247353931141263,CM031915.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00304924852755056,1
LOC105205288,CM031903.1,14810179,11.2774686046463,14807632,14812632,0.445493853128406,0.348152887234157,0.252895418313115,CM031903.1,0,4,0,4,0,1,0,1,4,-3,0,5,-5,8,0,8,0.00307158194853446,1
LOC105203247,CM031913.1,6739074,27.0152780319056,6735517,6740517,0.461095954874064,0.362259197247101,0.26429902076815,CM031913.1,0,5,1,4,0,4,1,4,5,-1,2,9,-7,9,1,8,0.00307610351364756,1
LOC105203251,CM031913.1,6739074,27.0152780319056,6735517,6740517,0.461095954874064,0.362259197247101,0.26429902076815,CM031913.1,0,4,2,10,0,0,8,0,18,-18,10,4,6,14,2,12,0.00307610351364756,1
LOC105196714,CM031904.1,17881335,10.6503074091127,17876678,17881678,0.445806221518166,0.349675392534711,0.25652012229902,CM031904.1,0,4,0,5,0,3,2,3,7,-4,2,7,-5,9,0,9,0.00309898964808439,1
LOC105203317,CM031904.1,17881335,10.6503074091127,17876678,17881678,0.445806221518166,0.349675392534711,0.25652012229902,CM031904.1,0,0,2,1,2,0,1,2,2,0,3,0,3,1,4,-3,0.00309898964808439,1
LOC105206596,CM031902.1,12178240,31.6017409389506,12173306,12178306,0.488197430089532,0.388245490825101,0.288326883148318,CM031902.1,0,3,1,8,0,0,7,0,15,-15,8,3,5,11,1,10,0.00316839391597604,1
LOC105197766,CM031911.1,41890,11.7177950421669,38786,43786,0.446929557070368,0.355265470082747,0.269594286814679,CM031911.1,1,4,2,3,2,4,1,6,4,2,3,8,-5,7,4,3,0.00325075085628395,1
LOC120357130,CM031903.1,20003022,30.6711024717674,20000132,20005132,0.478554842729078,0.378653525005978,0.278822966233868,CM031903.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00330279631019847,1
LOC105207562,CM031902.1,2981737,29.1357084991158,2978306,2983306,0.470536640539653,0.372758576224834,0.276574008554653,CM031902.1,0,2,2,4,3,0,0,3,4,-1,2,2,0,6,5,1,0.00331516322200728,1
LOC105194304,CM031901.1,17175038,12.0733689878305,17170906,17175906,0.447597761055767,0.35299856007698,0.262435156049464,CM031901.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00333618640669666,1
LOC105196442,CM031912.1,457332,12.8914405420228,453854,458854,0.448486906250849,0.348882749757649,0.249595354681248,CM031912.1,0,9,1,5,3,3,1,6,6,0,2,12,-10,14,4,10,0.00338129284959131,1
LOC105195935,CM031901.1,16566416,22.1379176153926,16563406,16568406,0.456547236024304,0.357351347478866,0.25877517726492,CM031901.1,1,3,5,6,1,1,6,2,12,-10,11,4,7,9,6,3,0.00338965368068991,1
LOC113003310,CM031901.1,16566416,22.1379176153926,16563406,16568406,0.456547236024304,0.357351347478866,0.25877517726492,CM031901.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00338965368068991,1
LOC105193397,CM031901.1,19718084,25.8756373968918,19713406,19718406,0.463715156747786,0.364416196947423,0.265643713642208,CM031901.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00345232702776272,1
LOC105199687,CM031907.1,982144,15.3162130372232,978128,983128,0.450803082386215,0.351872101038023,0.253780479723939,CM031907.1,0,6,0,2,3,6,0,9,2,7,0,12,-12,8,3,5,0.00348940254723906,1
LOC105201446,CM031901.1,1300409,10.9992814393236,1295906,1300906,0.448191919664321,0.348903640067554,0.250182939571005,CM031901.1,0,4,3,0,4,6,2,10,2,8,5,10,-5,4,7,-3,0.00349970767703637,1
LOC120359159,CM031912.1,8718380,9.76452682608868,8713854,8718854,0.448101935851266,0.351053158956947,0.256283623966987,CM031912.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0035565000694596,1
LOC105196627,CM031906.1,17056792,28.7296,17052630,17057630,0.474254,0.3747478,0.2755994,CM031906.1,0,0,4,1,0,0,6,0,7,-7,10,0,10,1,4,-3,0.00359634138193603,1
LOC105196643,CM031906.1,17056792,28.7296029453984,17052630,17057630,0.474253977122164,0.374747831429373,0.275599418551356,CM031906.1,0,6,1,1,8,8,1,16,2,14,2,14,-12,7,9,-2,0.00359634138193603,1
LOC105196752,CM031902.1,2456284,8.997779,2453306,2458306,0.44891,0.3548776,0.2652472,CM031902.1,0,0,8,1,8,1,4,9,5,4,12,1,11,1,16,-15,0.00369529813302255,1
LOC105196820,CM031902.1,2456284,8.99777898159789,2453306,2458306,0.448910023341189,0.354877631101464,0.265247162201949,CM031902.1,0,3,4,1,9,8,0,17,1,16,4,11,-7,4,13,-9,0.00369529813302255,1
LOC105197954,CM031901.1,16566874,19.9660844939187,16563406,16568406,0.456547236024304,0.357351347478866,0.25877517726492,CM031901.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00370358238688033,1
LOC105207490,CM031907.1,6549785,27.4434315781621,6545628,6550628,0.472897095580944,0.373156801386036,0.273606165559956,CM031907.1,0,0,4,0,7,2,2,9,2,7,6,2,4,0,11,-11,0.00379908296494258,1
LOC105203256,CM031913.1,7141348,22.4300310215564,7138017,7143017,0.460655614188188,0.361211004192512,0.262189214531089,CM031913.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0038132184771052,1
LOC105203259,CM031913.1,7141348,22.4300310215564,7138017,7143017,0.460655614188188,0.361211004192512,0.262189214531089,CM031913.1,0,1,3,1,1,0,3,1,4,-3,6,1,5,2,4,-2,0.0038132184771052,1
LOC105202040,CM031901.1,7911821,25.3945001387184,7908406,7913406,0.466440093003511,0.366970558802461,0.267896289064364,CM031901.1,0,7,2,9,0,2,4,2,13,-11,6,9,-3,16,2,14,0.00381348202582663,1
LOC105197860,CM031907.1,15272430,11.9292306171684,15268128,15273128,0.450999330686076,0.352447052306142,0.255024416633561,CM031907.1,0,1,8,3,6,2,6,8,9,-1,14,3,11,4,14,-10,0.00387621894979143,1
LOC105197865,CM031907.1,15272430,11.9292306171684,15268128,15273128,0.450999330686076,0.352447052306142,0.255024416633561,CM031907.1,0,1,8,0,9,5,2,14,2,12,10,6,4,1,17,-16,0.00387621894979143,1
LOC120359210,CM031912.1,6802149,26.96131648153,6798854,6803854,0.473480121324035,0.374162087544542,0.275338174291826,CM031912.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00394189029765897,1
LOC105197574,CM031901.1,5733467,26.2951954710534,5730906,5735906,0.471408954317313,0.371769181577148,0.272393550824065,CM031901.1,0,1,7,1,10,4,4,14,5,9,11,5,6,2,17,-15,0.00398779837733697,1
LOC105198366,CM031908.1,4227669,13.1656811525664,4223507,4228507,0.452647600349767,0.355173702436431,0.259628326078651,CM031908.1,0,2,2,0,2,2,2,4,2,2,4,4,0,2,4,-2,0.0039886263997132,1
LOC105197994,CM031908.1,8029057,4.78723472105104,8026007,8031007,0.450432058640432,0.351355420409387,0.253006370376434,CM031908.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00399026619325453,1
LOC105196841,CM031909.1,12673503,16.399292218778,12670150,12675150,0.455185363500337,0.356789867164976,0.259623387772111,CM031909.1,0,3,5,2,3,4,2,7,4,3,7,7,0,5,8,-3,0.00407571069722476,1
LOC105194143,CM031913.1,2745703,12.0919725689986,2743017,2748017,0.45291602328184,0.355328840474157,0.259584756100935,CM031913.1,0,1,1,0,5,2,0,7,0,7,1,3,-2,1,6,-5,0.0040845184274297,1
LOC105202907,CM031905.1,8540379,10.1173526327436,8535972,8540972,0.451981596885241,0.352591418390937,0.253681005837908,CM031905.1,0,0,10,0,5,0,7,5,7,-2,17,0,17,0,15,-15,0.00408875820743237,1
LOC105194248,CM031908.1,19495517,15.3536786500254,19491007,19496007,0.454591266915339,0.355150813777924,0.256146405593657,CM031908.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0040973925975853,1
LOC105202403,CM031907.1,7819417,14.9064069560515,7815628,7820628,0.455071238532653,0.358805737328213,0.265317323481982,CM031907.1,0,7,0,0,8,10,0,18,0,18,0,17,-17,7,8,-1,0.00414675631141782,1
LOC105202086,CM031901.1,8724994,15.688159541449,8720906,8725906,0.455873337943605,0.361066145252978,0.270031520841262,CM031901.1,0,2,7,2,5,4,3,9,5,4,10,6,4,4,12,-8,0.00416558626484481,1
LOC105194037,CM031909.1,9140018,26.4651505674683,9135150,9140150,0.49574468,0.39574468,0.29574468,CM031909.1,0,1,5,2,1,1,4,2,6,-4,9,2,7,3,6,-3,0.00420345216903251,1
LOC105200048,CM031907.1,8673988,10.6902573676951,8670628,8675628,0.453360257453389,0.355258062594226,0.258613725541014,CM031907.1,0,2,1,1,4,2,0,6,1,5,1,4,-3,3,5,-2,0.00428893876295676,1
LOC105200050,CM031907.1,8673988,10.6902573676951,8670628,8675628,0.453360257453389,0.355258062594226,0.258613725541014,CM031907.1,0,2,1,1,1,1,1,2,2,0,2,3,-1,3,2,1,0.00428893876295676,1
LOC105202174,CM031909.1,9318439,19.8300597041447,9315150,9320150,0.461546826692701,0.364661314585332,0.270056059884059,CM031909.1,0,1,0,0,4,7,0,11,0,11,0,8,-8,1,4,-3,0.00433826992570486,1
LOC105204746,CM031903.1,24587475,5.54476399889106,24582632,24587632,0.452916323735772,0.355246246012997,0.259358042686797,CM031903.1,0,0,4,1,0,0,3,0,4,-4,7,0,7,1,4,-3,0.00434150583579835,1
LOC105193022,CM031914.1,1806647,15.8736991654531,1802091,1807091,0.45717478005828,0.361298148793122,0.268447248302784,CM031914.1,0,1,2,0,3,3,0,6,0,6,2,4,-2,1,5,-4,0.00435139804277529,1
LOC105206010,CM031914.1,5064597,9.33863340370976,5062091,5067091,0.453330209394875,0.354819506345599,0.257459677263582,CM031914.1,0,1,2,1,3,2,6,5,7,-2,8,3,5,2,5,-3,0.00435626863941801,1
LOC105195900,CM031901.1,25112519,12.5399726592551,25108406,25113406,0.455035566064965,0.359490903657706,0.267226595310433,CM031901.1,0,1,8,1,6,2,5,8,6,2,13,3,10,2,14,-12,0.00437980901517453,1
LOC105200885,CM031906.1,20241814,16.3779282136408,20237630,20242630,0.457390180197192,0.358747743410823,0.261140019652094,CM031906.1,0,1,4,0,7,7,3,14,3,11,7,8,-1,1,11,-10,0.00439485171055549,1
LOC105194930,CM031904.1,6251145,10.6304385649501,6246678,6251678,0.454020454968252,0.356137130699554,0.259870618185752,CM031904.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00440270935478655,1
LOC113004773,CM031907.1,2717236,14.5023648371503,2713128,2718128,0.4559148421831,0.356748964010887,0.258227231954419,CM031907.1,0,0,7,0,6,0,1,6,1,5,8,0,8,0,13,-13,0.00440574976411057,1
LOC105199406,CM031903.1,3720925,21.6915753877627,3717632,3722632,0.46450829133777,0.369107207626097,0.276969869699819,CM031903.1,0,2,4,3,5,2,1,7,4,3,5,4,1,5,9,-4,0.00440907748611985,1
LOC105197784,CM031911.1,44889,4.15402236239561,41286,46286,0.453671719458393,0.361047409217961,0.273664821213228,CM031911.1,0,0,7,6,0,0,8,0,14,-14,15,0,15,6,7,-1,0.00445664403429965,1
LOC105207735,CM031914.1,15497093,22.0965019388458,15494591,15499591,0.465950839114075,0.368186843392836,0.272053154409302,CM031914.1,0,5,4,0,5,9,2,14,2,12,6,14,-8,5,9,-4,0.00446352484357962,1
LOC120357928,CM031905.1,7345428,8.97734759501515,7340972,7345972,0.45404325022256,0.359876809115749,0.269939553244796,CM031905.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00449390259930591,1
LOC120359645,CM031915.1,9550367,1.56690205706252,9546615,9551615,0.453937035062957,0.354592723137049,0.255759978889872,CM031915.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.004508553635131,1
LOC105202404,CM031907.1,7820454,10.5459363489092,7815628,7820628,0.455071238532653,0.358805737328213,0.265317323481982,CM031907.1,0,2,5,1,8,4,2,12,3,9,7,6,1,3,13,-10,0.00452679222078708,1
LOC120358297,CM031907.1,18642618,23.9175271901144,18638128,18643128,0.472176213119471,0.37258542038819,0.273293641960153,CM031907.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00455388056139973,1
LOC105199758,CM031914.1,4702500,12.8884825140507,4699591,4704591,0.455988632332992,0.359609435453121,0.265917767960158,CM031914.1,0,1,4,2,3,3,3,6,5,1,7,4,3,3,7,-4,0.00455964779819475,1
LOC105207999,CM031908.1,16236551,12.7086944587437,16233507,16238507,0.456062895313303,0.357564812598814,0.260214961015115,CM031908.1,0,8,0,4,1,5,1,6,5,1,1,13,-12,12,1,11,0.0045738066953177,1
LOC105200962,CM031913.1,9679566,4.48382809032023,9675517,9680517,0.454289965316709,0.354878835079603,0.255926947755519,CM031913.1,0,0,5,6,0,0,8,0,14,-14,13,0,13,6,5,1,0.00457904333119361,1
LOC120357094,CM031901.1,25377730,9.43124529700526,25373406,25378406,0.455171956047247,0.356406346144225,0.258591294462665,CM031901.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0045884367113395,1
LOC105197069,CM031910.1,12827358,11.0807361307058,12823253,12828253,0.455620998264479,0.357481191525952,0.260758720909021,CM031910.1,0,0,2,0,7,0,3,7,3,4,5,0,5,0,9,-9,0.00459965310749501,1
LOC105202909,CM031905.1,8592068,11.8817774991506,8588472,8593472,0.456100120872487,0.360739970421766,0.268773756642826,CM031905.1,0,0,12,0,12,3,2,15,2,13,14,3,11,0,24,-24,0.00465376126758458,1
LOC105200182,CM031914.1,488628,18.4251146262693,484591,489591,0.461744539741938,0.362807809519256,0.264671481869179,CM031914.1,0,7,0,2,2,7,1,9,3,6,1,14,-13,9,2,7,0.00465414646055974,1
LOC120357871,CM031905.1,10303243,24.8014118012893,10298472,10303472,0.477602900701762,0.37788728600656,0.278375773177319,CM031905.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00465980217557085,1
LOC105195148,CM031907.1,3599908,25.2025528642928,3595628,3600628,0.480067589035113,0.380291854172133,0.280675789225525,CM031907.1,0,1,6,0,11,5,0,16,0,16,6,6,0,1,17,-16,0.00466220313755741,1
LOC120356945,CM031902.1,406712,7.46532077253028,403306,408306,0.455099309162181,0.356371934500872,0.258624303188803,CM031902.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00466812272784587,1
LOC105196972,CM031908.1,16978152,14.9821936853245,16973507,16978507,0.458588923574869,0.362385892451375,0.268967041233683,CM031908.1,0,9,0,0,14,13,0,27,0,27,0,22,-22,9,14,-5,0.0046686300515495,1
LOC105194373,CM031901.1,656340,19.8877847703413,653406,658406,0.463785924659576,0.365240203992301,0.267774960204156,CM031901.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0046744141831859,1
LOC105195806,CM031904.1,22901206,25.2448930404237,22896678,22901678,0.480653724390254,0.380879179954225,0.28126481592084,CM031904.1,0,2,0,1,3,3,0,6,1,5,0,5,-5,3,3,0,0.00468299870406748,1
LOC105197475,CM031913.1,2405717,13.9139919210971,2403017,2408017,0.457790214398487,0.358454715001359,0.259629900077779,CM031913.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0046848598958711,1
LOC120357096,CM031901.1,25376101,4.7921105185759,25373406,25378406,0.455171956047247,0.356406346144225,0.258591294462665,CM031901.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00470086442571689,1
LOC105201493,CM031904.1,8620395,4.93523295208922,8616678,8621678,0.454774199855478,0.356482609001978,0.259499765293773,CM031904.1,1,3,2,3,0,1,1,1,4,-3,3,4,-1,6,2,4,0.00470122439871416,1
LOC120356846,CM031908.1,7403631,10.9773241069552,7401007,7406007,0.456097648335668,0.358440969780697,0.262554361642168,CM031908.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00472478643730325,1
LOC120358753,CM031910.1,2550043,12.3792950364505,2545753,2550753,0.456753700271918,0.357759354005951,0.259537218998397,CM031910.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00472622406943508,1
